"id","file_name","data_category","platform","file_id","experimental_strategy","project","Sample_Label","Array","Slide","Basename"
"58f9012e-f5e4-4c07-93ea-62b5f4e7e3f2","6264488072_R02C02_Grn.idat","Raw microarray data","Illumina Human Methylation 450","58f9012e-f5e4-4c07-93ea-62b5f4e7e3f2","Methylation array","TCGA-LUSC","Primary_Tumor","R02C02","6264488072","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6264488072_R02C02"
"d95e1de3-5d98-4d3d-9db4-2c1c79a1acec","6042308078_R03C02_Red.idat","Raw microarray data","Illumina Human Methylation 450","d95e1de3-5d98-4d3d-9db4-2c1c79a1acec","Methylation array","TCGA-LUSC","Solid_Tissue Normal","R03C02","6042308078","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6042308078_R03C02"
"27039e61-7367-42eb-aef5-b38d4953fe41","6285633054_R03C01_Red.idat","Raw microarray data","Illumina Human Methylation 450","27039e61-7367-42eb-aef5-b38d4953fe41","Methylation array","TCGA-LUSC","Primary_Tumor","R03C01","6285633054","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6285633054_R03C01"
"47a63746-14ae-4550-905f-8e50b9a9bd91","6057825048_R05C01_Red.idat","Raw microarray data","Illumina Human Methylation 450","47a63746-14ae-4550-905f-8e50b9a9bd91","Methylation array","TCGA-LUSC","Primary_Tumor","R05C01","6057825048","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6057825048_R05C01"
"c723c003-f348-4d94-aff0-46401ecc7e8c","6929742073_R01C02_Red.idat","Raw microarray data","Illumina Human Methylation 450","c723c003-f348-4d94-aff0-46401ecc7e8c","Methylation array","TCGA-LUSC","Primary_Tumor","R01C02","6929742073","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6929742073_R01C02"
"080717ff-5254-4834-955a-407b98174726","6264488074_R05C02_Grn.idat","Raw microarray data","Illumina Human Methylation 450","080717ff-5254-4834-955a-407b98174726","Methylation array","TCGA-LUSC","Primary_Tumor","R05C02","6264488074","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6264488074_R05C02"
"f55318bb-57eb-4384-9194-c3bf7cd4acee","7786923103_R04C01_Red.idat","Raw microarray data","Illumina Human Methylation 450","f55318bb-57eb-4384-9194-c3bf7cd4acee","Methylation array","TCGA-LUSC","Primary_Tumor","R04C01","7786923103","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/7786923103_R04C01"
"adb97f49-bd23-453c-bd5f-0cef9e74c602","6042308120_R03C01_Grn.idat","Raw microarray data","Illumina Human Methylation 450","adb97f49-bd23-453c-bd5f-0cef9e74c602","Methylation array","TCGA-LUSC","Primary_Tumor","R03C01","6042308120","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6042308120_R03C01"
"23226493-cbbb-447d-b5c0-4d5f56053933","6264488072_R04C01_Grn.idat","Raw microarray data","Illumina Human Methylation 450","23226493-cbbb-447d-b5c0-4d5f56053933","Methylation array","TCGA-LUSC","Primary_Tumor","R04C01","6264488072","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6264488072_R04C01"
"365dd368-ec44-4987-a9d1-65177f55be7a","6285633054_R01C02_Red.idat","Raw microarray data","Illumina Human Methylation 450","365dd368-ec44-4987-a9d1-65177f55be7a","Methylation array","TCGA-LUSC","Primary_Tumor","R01C02","6285633054","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6285633054_R01C02"
"9032c203-36ea-45ab-adeb-86ff0dbe2861","3999492078_R04C02_Red.idat","Raw microarray data","Illumina Human Methylation 450","9032c203-36ea-45ab-adeb-86ff0dbe2861","Methylation array","TCGA-LUSC","Primary_Tumor","R04C02","3999492078","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/3999492078_R04C02"
"9beb4f82-6c13-4e9b-96ae-6a1bf6079e8b","6929742075_R02C01_Grn.idat","Raw microarray data","Illumina Human Methylation 450","9beb4f82-6c13-4e9b-96ae-6a1bf6079e8b","Methylation array","TCGA-LUSC","Primary_Tumor","R02C01","6929742075","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6929742075_R02C01"
"030b6764-4e02-4870-a46b-e4efcd8ebb16","6057825101_R02C02_Red.idat","Raw microarray data","Illumina Human Methylation 450","030b6764-4e02-4870-a46b-e4efcd8ebb16","Methylation array","TCGA-LUSC","Solid_Tissue Normal","R02C02","6057825101","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6057825101_R02C02"
"173951db-cfb0-44b7-9532-bf57efdea77a","6055424054_R01C02_Grn.idat","Raw microarray data","Illumina Human Methylation 450","173951db-cfb0-44b7-9532-bf57efdea77a","Methylation array","TCGA-LUSC","Solid_Tissue Normal","R01C02","6055424054","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6055424054_R01C02"
"73266e3e-2390-45ee-a32f-5c1e3078a7f2","6264488071_R06C01_Grn.idat","Raw microarray data","Illumina Human Methylation 450","73266e3e-2390-45ee-a32f-5c1e3078a7f2","Methylation array","TCGA-LUSC","Primary_Tumor","R06C01","6264488071","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6264488071_R06C01"
"c40bdf23-d6f8-4a58-96d8-77775b411e9a","9305216074_R03C02_Red.idat","Raw microarray data","Illumina Human Methylation 450","c40bdf23-d6f8-4a58-96d8-77775b411e9a","Methylation array","TCGA-LUSC","Primary_Tumor","R03C02","9305216074","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/9305216074_R03C02"
"1805d73b-4839-4dde-b8c7-35f33e173ca4","9305216126_R03C02_Red.idat","Raw microarray data","Illumina Human Methylation 450","1805d73b-4839-4dde-b8c7-35f33e173ca4","Methylation array","TCGA-LUSC","Primary_Tumor","R03C02","9305216126","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/9305216126_R03C02"
"4227f159-2716-49fc-8323-871ad8e4d8af","6042308087_R02C02_Red.idat","Raw microarray data","Illumina Human Methylation 450","4227f159-2716-49fc-8323-871ad8e4d8af","Methylation array","TCGA-LUSC","Primary_Tumor","R02C02","6042308087","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6042308087_R02C02"
"ae153409-d3b5-4b19-83ba-bd950483595a","8784225054_R04C02_Red.idat","Raw microarray data","Illumina Human Methylation 450","ae153409-d3b5-4b19-83ba-bd950483595a","Methylation array","TCGA-LUSC","Primary_Tumor","R04C02","8784225054","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/8784225054_R04C02"
"4dd23823-8a1e-48bf-b606-4972c5f534db","6042308099_R03C02_Grn.idat","Raw microarray data","Illumina Human Methylation 450","4dd23823-8a1e-48bf-b606-4972c5f534db","Methylation array","TCGA-LUSC","Primary_Tumor","R03C02","6042308099","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6042308099_R03C02"
"994ef3c4-8a16-4eb4-8105-6a44439f9c4c","6055424054_R06C02_Red.idat","Raw microarray data","Illumina Human Methylation 450","994ef3c4-8a16-4eb4-8105-6a44439f9c4c","Methylation array","TCGA-LUSC","Primary_Tumor","R06C02","6055424054","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6055424054_R06C02"
"083f466d-de99-4ae0-afe2-7302d16e3243","6264488074_R04C01_Red.idat","Raw microarray data","Illumina Human Methylation 450","083f466d-de99-4ae0-afe2-7302d16e3243","Methylation array","TCGA-LUSC","Primary_Tumor","R04C01","6264488074","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6264488074_R04C01"
"18e645be-403e-4923-85b8-e99f8bdae6f0","6057825034_R05C02_Grn.idat","Raw microarray data","Illumina Human Methylation 450","18e645be-403e-4923-85b8-e99f8bdae6f0","Methylation array","TCGA-LUSC","Primary_Tumor","R05C02","6057825034","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6057825034_R05C02"
"779f4fa6-f082-4124-9bf6-b5035c60db9f","8784241048_R01C02_Red.idat","Raw microarray data","Illumina Human Methylation 450","779f4fa6-f082-4124-9bf6-b5035c60db9f","Methylation array","TCGA-LUSC","Primary_Tumor","R01C02","8784241048","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/8784241048_R01C02"
"b6c1f6c4-4aaf-404a-8b09-f4f751cc287d","7786923091_R03C01_Grn.idat","Raw microarray data","Illumina Human Methylation 450","b6c1f6c4-4aaf-404a-8b09-f4f751cc287d","Methylation array","TCGA-LUSC","Primary_Tumor","R03C01","7786923091","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/7786923091_R03C01"
"248e15af-47dc-4a1c-98f5-fd8584cb047f","9305216126_R05C02_Grn.idat","Raw microarray data","Illumina Human Methylation 450","248e15af-47dc-4a1c-98f5-fd8584cb047f","Methylation array","TCGA-LUSC","Primary_Tumor","R05C02","9305216126","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/9305216126_R05C02"
"0ef9656e-a053-4488-bfe7-a498167839f3","6057825034_R04C02_Grn.idat","Raw microarray data","Illumina Human Methylation 450","0ef9656e-a053-4488-bfe7-a498167839f3","Methylation array","TCGA-LUSC","Primary_Tumor","R04C02","6057825034","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6057825034_R04C02"
"f4279fbf-ad3d-4962-ad42-875ee0799ba7","6042308078_R01C01_Grn.idat","Raw microarray data","Illumina Human Methylation 450","f4279fbf-ad3d-4962-ad42-875ee0799ba7","Methylation array","TCGA-LUSC","Solid_Tissue Normal","R01C01","6042308078","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6042308078_R01C01"
"581a1d61-d977-4500-8d1c-ea2d45de0d65","6042308120_R03C02_Grn.idat","Raw microarray data","Illumina Human Methylation 450","581a1d61-d977-4500-8d1c-ea2d45de0d65","Methylation array","TCGA-LUSC","Solid_Tissue Normal","R03C02","6042308120","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6042308120_R03C02"
"6a54e2c5-f00e-436b-9794-6ad439429889","8784241130_R01C01_Grn.idat","Raw microarray data","Illumina Human Methylation 450","6a54e2c5-f00e-436b-9794-6ad439429889","Methylation array","TCGA-LUSC","Primary_Tumor","R01C01","8784241130","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/8784241130_R01C01"
"32a763da-7141-4497-9b53-1a7cff8ecee7","6055424054_R02C01_Grn.idat","Raw microarray data","Illumina Human Methylation 450","32a763da-7141-4497-9b53-1a7cff8ecee7","Methylation array","TCGA-LUSC","Primary_Tumor","R02C01","6055424054","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6055424054_R02C01"
"7fc1f993-d96f-4d07-9458-498114752b68","8784241020_R05C01_Red.idat","Raw microarray data","Illumina Human Methylation 450","7fc1f993-d96f-4d07-9458-498114752b68","Methylation array","TCGA-LUSC","Primary_Tumor","R05C01","8784241020","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/8784241020_R05C01"
"5617dda4-9ff9-41ed-b5a3-1c51a2f73a51","6929742073_R03C02_Grn.idat","Raw microarray data","Illumina Human Methylation 450","5617dda4-9ff9-41ed-b5a3-1c51a2f73a51","Methylation array","TCGA-LUSC","Primary_Tumor","R03C02","6929742073","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6929742073_R03C02"
"c9145f5c-3e0b-4618-b9f0-06d031e89496","6929742070_R05C01_Red.idat","Raw microarray data","Illumina Human Methylation 450","c9145f5c-3e0b-4618-b9f0-06d031e89496","Methylation array","TCGA-LUSC","Primary_Tumor","R05C01","6929742070","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6929742070_R05C01"
"c2cc693c-06ce-4d2c-96c0-aa828ff2aee6","6057825034_R06C02_Red.idat","Raw microarray data","Illumina Human Methylation 450","c2cc693c-06ce-4d2c-96c0-aa828ff2aee6","Methylation array","TCGA-LUSC","Primary_Tumor","R06C02","6057825034","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6057825034_R06C02"
"ff2e4b43-3fe6-456c-8c08-1cdde9744fba","6264496026_R06C01_Grn.idat","Raw microarray data","Illumina Human Methylation 450","ff2e4b43-3fe6-456c-8c08-1cdde9744fba","Methylation array","TCGA-LUSC","Primary_Tumor","R06C01","6264496026","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6264496026_R06C01"
"927b8252-85a5-4487-a04d-871809723484","9305216133_R04C01_Grn.idat","Raw microarray data","Illumina Human Methylation 450","927b8252-85a5-4487-a04d-871809723484","Methylation array","TCGA-LUSC","Primary_Tumor","R04C01","9305216133","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/9305216133_R04C01"
"5121701d-623d-4c6c-9157-471878138a5c","6057825101_R06C01_Red.idat","Raw microarray data","Illumina Human Methylation 450","5121701d-623d-4c6c-9157-471878138a5c","Methylation array","TCGA-LUSC","Primary_Tumor","R06C01","6057825101","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6057825101_R06C01"
"b378b67e-036e-4f19-8595-52b36fe9a177","8784241020_R02C01_Grn.idat","Raw microarray data","Illumina Human Methylation 450","b378b67e-036e-4f19-8595-52b36fe9a177","Methylation array","TCGA-LUSC","Primary_Tumor","R02C01","8784241020","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/8784241020_R02C01"
"cc913de7-f8c2-4fcb-93c1-38602aac48c7","6285633083_R04C01_Red.idat","Raw microarray data","Illumina Human Methylation 450","cc913de7-f8c2-4fcb-93c1-38602aac48c7","Methylation array","TCGA-LUSC","Primary_Tumor","R04C01","6285633083","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6285633083_R04C01"
"fc94c7ad-8ece-4593-bca2-bc9b5f9671c9","9283265142_R04C02_Red.idat","Raw microarray data","Illumina Human Methylation 450","fc94c7ad-8ece-4593-bca2-bc9b5f9671c9","Methylation array","TCGA-LUSC","Primary_Tumor","R04C02","9283265142","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/9283265142_R04C02"
"78c55067-3a64-417b-8770-fdd671289b05","8784241130_R01C02_Grn.idat","Raw microarray data","Illumina Human Methylation 450","78c55067-3a64-417b-8770-fdd671289b05","Methylation array","TCGA-LUSC","Primary_Tumor","R01C02","8784241130","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/8784241130_R01C02"
"ffb41160-4e7c-4205-a28a-e4f3fdc91f69","6264496025_R04C02_Red.idat","Raw microarray data","Illumina Human Methylation 450","ffb41160-4e7c-4205-a28a-e4f3fdc91f69","Methylation array","TCGA-LUSC","Primary_Tumor","R04C02","6264496025","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6264496025_R04C02"
"126be9cf-a959-476f-b512-ebbc72c2d9cc","6285633073_R04C02_Red.idat","Raw microarray data","Illumina Human Methylation 450","126be9cf-a959-476f-b512-ebbc72c2d9cc","Methylation array","TCGA-LUSC","Primary_Tumor","R04C02","6285633073","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6285633073_R04C02"
"b15daf42-1fbe-4ff8-b117-f657eaf95316","9305216133_R05C01_Grn.idat","Raw microarray data","Illumina Human Methylation 450","b15daf42-1fbe-4ff8-b117-f657eaf95316","Methylation array","TCGA-LUSC","Primary_Tumor","R05C01","9305216133","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/9305216133_R05C01"
"c36cc41f-c829-4d83-ac1c-19b7a33fb98e","6285633079_R04C02_Grn.idat","Raw microarray data","Illumina Human Methylation 450","c36cc41f-c829-4d83-ac1c-19b7a33fb98e","Methylation array","TCGA-LUSC","Primary_Tumor","R04C02","6285633079","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6285633079_R04C02"
"a1429c9c-dcb2-481f-993e-9b1ef36a154f","6057825034_R05C01_Red.idat","Raw microarray data","Illumina Human Methylation 450","a1429c9c-dcb2-481f-993e-9b1ef36a154f","Methylation array","TCGA-LUSC","Primary_Tumor","R05C01","6057825034","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6057825034_R05C01"
"892df8c4-ff36-42d8-b9af-db812ef1df64","6057825034_R06C01_Grn.idat","Raw microarray data","Illumina Human Methylation 450","892df8c4-ff36-42d8-b9af-db812ef1df64","Methylation array","TCGA-LUSC","Primary_Tumor","R06C01","6057825034","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6057825034_R06C01"
"7c1dd79b-8835-4682-9c20-953d38e05b2f","6057825048_R04C02_Red.idat","Raw microarray data","Illumina Human Methylation 450","7c1dd79b-8835-4682-9c20-953d38e05b2f","Methylation array","TCGA-LUSC","Primary_Tumor","R04C02","6057825048","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6057825048_R04C02"
"ca926c12-0214-4a8c-b5b1-7c07f56f1b36","6929742073_R02C01_Grn.idat","Raw microarray data","Illumina Human Methylation 450","ca926c12-0214-4a8c-b5b1-7c07f56f1b36","Methylation array","TCGA-LUSC","Primary_Tumor","R02C01","6929742073","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6929742073_R02C01"
"c8490b2d-373b-49e9-81a3-34d148dde3c7","8784241036_R01C01_Red.idat","Raw microarray data","Illumina Human Methylation 450","c8490b2d-373b-49e9-81a3-34d148dde3c7","Methylation array","TCGA-LUSC","Primary_Tumor","R01C01","8784241036","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/8784241036_R01C01"
"9d70b92c-ab7f-441b-9ea5-1e3906e08bfc","6264488074_R06C01_Red.idat","Raw microarray data","Illumina Human Methylation 450","9d70b92c-ab7f-441b-9ea5-1e3906e08bfc","Methylation array","TCGA-LUSC","Primary_Tumor","R06C01","6264488074","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6264488074_R06C01"
"3bdd402f-c885-4ad4-aaef-6ce09c42000e","8784241130_R04C01_Red.idat","Raw microarray data","Illumina Human Methylation 450","3bdd402f-c885-4ad4-aaef-6ce09c42000e","Methylation array","TCGA-LUSC","Primary_Tumor","R04C01","8784241130","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/8784241130_R04C01"
"d7d763ef-304a-482b-8da8-cce6487c3c66","6285633079_R06C02_Red.idat","Raw microarray data","Illumina Human Methylation 450","d7d763ef-304a-482b-8da8-cce6487c3c66","Methylation array","TCGA-LUSC","Primary_Tumor","R06C02","6285633079","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6285633079_R06C02"
"426e46da-5abb-454b-b7dd-4ebafd0e43f3","6055424076_R02C02_Red.idat","Raw microarray data","Illumina Human Methylation 450","426e46da-5abb-454b-b7dd-4ebafd0e43f3","Methylation array","TCGA-LUSC","Solid_Tissue Normal","R02C02","6055424076","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6055424076_R02C02"
"1365e609-3ccf-49bd-a80c-907cd4bf9947","6055424086_R02C01_Grn.idat","Raw microarray data","Illumina Human Methylation 450","1365e609-3ccf-49bd-a80c-907cd4bf9947","Methylation array","TCGA-LUSC","Primary_Tumor","R02C01","6055424086","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6055424086_R02C01"
"ccb3f463-887c-40c7-9508-6ac1e68fc882","6285633083_R03C01_Red.idat","Raw microarray data","Illumina Human Methylation 450","ccb3f463-887c-40c7-9508-6ac1e68fc882","Methylation array","TCGA-LUSC","Primary_Tumor","R03C01","6285633083","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6285633083_R03C01"
"c358c908-1e2f-4e4d-8dbf-631b16a81a11","6929742070_R01C01_Grn.idat","Raw microarray data","Illumina Human Methylation 450","c358c908-1e2f-4e4d-8dbf-631b16a81a11","Methylation array","TCGA-LUSC","Primary_Tumor","R01C01","6929742070","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6929742070_R01C01"
"f42666a8-dc38-4106-ad34-a4332fd56c8d","6042308120_R02C02_Red.idat","Raw microarray data","Illumina Human Methylation 450","f42666a8-dc38-4106-ad34-a4332fd56c8d","Methylation array","TCGA-LUSC","Primary_Tumor","R02C02","6042308120","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6042308120_R02C02"
"29cd52e8-b101-447b-bfc5-4fe5ee801c1f","8784225109_R02C01_Red.idat","Raw microarray data","Illumina Human Methylation 450","29cd52e8-b101-447b-bfc5-4fe5ee801c1f","Methylation array","TCGA-LUSC","Primary_Tumor","R02C01","8784225109","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/8784225109_R02C01"
"abd44888-a1a6-4352-a37e-e632f7ac5710","6057825101_R05C01_Grn.idat","Raw microarray data","Illumina Human Methylation 450","abd44888-a1a6-4352-a37e-e632f7ac5710","Methylation array","TCGA-LUSC","Primary_Tumor","R05C01","6057825101","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6057825101_R05C01"
"db3ea61f-23f6-4e8e-8255-6956c45eb62e","8784241132_R02C01_Red.idat","Raw microarray data","Illumina Human Methylation 450","db3ea61f-23f6-4e8e-8255-6956c45eb62e","Methylation array","TCGA-LUSC","Primary_Tumor","R02C01","8784241132","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/8784241132_R02C01"
"f78b5394-b01c-4203-8546-d03f989fe371","7796806154_R03C02_Red.idat","Raw microarray data","Illumina Human Methylation 450","f78b5394-b01c-4203-8546-d03f989fe371","Methylation array","TCGA-LUSC","Primary_Tumor","R03C02","7796806154","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/7796806154_R03C02"
"aeb341ed-a68b-4621-8416-94209e88eb18","6264488076_R01C01_Grn.idat","Raw microarray data","Illumina Human Methylation 450","aeb341ed-a68b-4621-8416-94209e88eb18","Methylation array","TCGA-LUSC","Primary_Tumor","R01C01","6264488076","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6264488076_R01C01"
"01d47400-c70f-48c6-9608-d5a6427ca019","8784241020_R04C01_Red.idat","Raw microarray data","Illumina Human Methylation 450","01d47400-c70f-48c6-9608-d5a6427ca019","Methylation array","TCGA-LUSC","Primary_Tumor","R04C01","8784241020","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/8784241020_R04C01"
"e1de96f6-a526-4726-a9c5-75a5ccf75c6f","6285633079_R05C01_Grn.idat","Raw microarray data","Illumina Human Methylation 450","e1de96f6-a526-4726-a9c5-75a5ccf75c6f","Methylation array","TCGA-LUSC","Primary_Tumor","R05C01","6285633079","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6285633079_R05C01"
"1710993c-018c-4ddf-ba91-c9a0f2b22770","6264496025_R06C02_Grn.idat","Raw microarray data","Illumina Human Methylation 450","1710993c-018c-4ddf-ba91-c9a0f2b22770","Methylation array","TCGA-LUSC","Primary_Tumor","R06C02","6264496025","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6264496025_R06C02"
"0600a709-844c-4db0-80c9-08d934e2a630","6042308120_R04C02_Red.idat","Raw microarray data","Illumina Human Methylation 450","0600a709-844c-4db0-80c9-08d934e2a630","Methylation array","TCGA-LUSC","Primary_Tumor","R04C02","6042308120","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6042308120_R04C02"
"2f6db97c-3b9a-4630-9e00-1f2c595e6fe4","8784241020_R02C02_Grn.idat","Raw microarray data","Illumina Human Methylation 450","2f6db97c-3b9a-4630-9e00-1f2c595e6fe4","Methylation array","TCGA-LUSC","Primary_Tumor","R02C02","8784241020","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/8784241020_R02C02"
"84c63eac-5079-4b2d-af9e-7df896660d22","6042308099_R04C02_Red.idat","Raw microarray data","Illumina Human Methylation 450","84c63eac-5079-4b2d-af9e-7df896660d22","Methylation array","TCGA-LUSC","Primary_Tumor","R04C02","6042308099","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6042308099_R04C02"
"42821462-66f2-4aec-bce5-2231339bceb1","9283265144_R04C02_Red.idat","Raw microarray data","Illumina Human Methylation 450","42821462-66f2-4aec-bce5-2231339bceb1","Methylation array","TCGA-LUSC","Primary_Tumor","R04C02","9283265144","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/9283265144_R04C02"
"71d66869-36b3-4063-aaf2-01af8ce25938","6264488071_R02C02_Grn.idat","Raw microarray data","Illumina Human Methylation 450","71d66869-36b3-4063-aaf2-01af8ce25938","Methylation array","TCGA-LUSC","Primary_Tumor","R02C02","6264488071","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6264488071_R02C02"
"c4d4a448-6470-4d59-98a1-d7218141baea","9283265142_R01C02_Grn.idat","Raw microarray data","Illumina Human Methylation 450","c4d4a448-6470-4d59-98a1-d7218141baea","Methylation array","TCGA-LUSC","Primary_Tumor","R01C02","9283265142","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/9283265142_R01C02"
"d2293a7b-8781-4443-b72b-f38414e083d5","3999492078_R06C02_Red.idat","Raw microarray data","Illumina Human Methylation 450","d2293a7b-8781-4443-b72b-f38414e083d5","Methylation array","TCGA-LUSC","Primary_Tumor","R06C02","3999492078","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/3999492078_R06C02"
"cad3061a-c3a1-45f1-a782-731497f455e2","9305216121_R02C02_Grn.idat","Raw microarray data","Illumina Human Methylation 450","cad3061a-c3a1-45f1-a782-731497f455e2","Methylation array","TCGA-LUSC","Primary_Tumor","R02C02","9305216121","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/9305216121_R02C02"
"b27f6c70-2f0f-4dcc-8f68-eeafee5a7357","6285633054_R02C01_Red.idat","Raw microarray data","Illumina Human Methylation 450","b27f6c70-2f0f-4dcc-8f68-eeafee5a7357","Methylation array","TCGA-LUSC","Primary_Tumor","R02C01","6285633054","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6285633054_R02C01"
"fc9590c8-c72f-4ca7-b615-29e828f01c9c","6264488074_R01C02_Grn.idat","Raw microarray data","Illumina Human Methylation 450","fc9590c8-c72f-4ca7-b615-29e828f01c9c","Methylation array","TCGA-LUSC","Primary_Tumor","R01C02","6264488074","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6264488074_R01C02"
"486c1611-6033-4e66-8ffa-c22de74b639a","6929742073_R01C01_Red.idat","Raw microarray data","Illumina Human Methylation 450","486c1611-6033-4e66-8ffa-c22de74b639a","Methylation array","TCGA-LUSC","Primary_Tumor","R01C01","6929742073","./GDCdata/TCGA-LUSC/legacy/Raw_microarray_data/Raw_intensities/6929742073_R01C01"
